Cultivo,Campaña,Semana,Zona,Siembra,CC_Mala (%),CC_Regular (%),CC_Normal (%),CC_Buena (%),CC_Excelente (%),CH_Sequía (%),CH_Regular_1 (%),CH_Adecuada (%),CH_Óptima (%),CH_Exceso (%),Macollaje (%),Encañazón (%),Espigazón (%),Grano Pastoso (%),Madurez Fisiológica (%),Cosecha (%)
Trigo,2017/18,1,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,1,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,1,IV,100,0,0,50,50,0,0,50,50,0,0,100,100,100,100,100,100
Trigo,2017/18,1,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,1,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,1,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,1,IX,100,0,20,80,0,0,0,0,35,65,0,100,100,100,100,100,97
Trigo,2017/18,1,X,100,0,30,70,0,0,0,20,60,20,0,100,100,100,100,95,92
Trigo,2017/18,1,XI,100,0,20,60,20,0,0,70,30,0,0,100,100,100,100,80,72
Trigo,2017/18,1,XII,100,0,14,14,71,0,0,0,100,0,0,100,100,100,90,70,56
Trigo,2017/18,19,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,1,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,2,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,2,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,2,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,2,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,2,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,2,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,2,IX,100,0,20,70,10,0,0,15,50,35,0,100,100,100,100,100,100
Trigo,2017/18,2,X,100,0,23,62,15,0,0,20,75,5,0,100,100,100,100,100,100
Trigo,2017/18,2,XI,100,0,30,55,15,0,0,55,40,5,0,100,100,100,100,98,95
Trigo,2017/18,2,XII,100,0,8,25,67,0,0,30,60,10,0,100,100,100,100,95,90
Trigo,2017/18,20,TOTAL,3,0,20,40,30,10,0,0,54,40,6,0,0,0,0,0,0
Trigo,2017/18,2,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,IX,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,X,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,3,XI,100,0,30,55,15,0,15,60,25,0,0,100,100,100,100,100,100
Trigo,2017/18,3,XII,100,0,8,25,67,0,10,60,30,0,0,100,100,100,100,100,100
Trigo,2017/18,21,TOTAL,5,0,20,40,30,10,0,0,54,40,6,0,0,0,0,0,0
Trigo,2017/18,3,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,II,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,III,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,IV,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,V,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,VI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,VII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,IX,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,X,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,XI,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,4,XII,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,22,TOTAL,11,0,5,35,40,20,0,0,57,35,8,0,0,0,0,0,0
Trigo,2017/18,4,I,100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
Trigo,2017/18,19,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,IV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,VII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,IX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,XI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,19,XII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,23,TOTAL,21,0,0,0,50,50,0,5,55,30,10,0,0,0,0,0,0
Trigo,2017/18,20,II,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,20,III,3,0,0,50,50,0,0,50,0,0,50,0,0,0,0,0,0
Trigo,2017/18,20,IV,0,0,0,0,0,100,0,0,70,30,0,0,0,0,0,0,0
Trigo,2017/18,20,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,20,VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,20,VII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,20,IX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,20,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,20,XI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,20,XII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,24,TOTAL,37,0,0,0,37,15,0,14,0,24,14,0,0,0,0,0,0
Trigo,2017/18,20,I,10,0,0,0,50,50,0,0,50,50,0,0,0,0,0,0,0
Trigo,2017/18,21,II,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,21,III,6,0,0,50,50,0,0,50,0,0,50,0,0,0,0,0,0
Trigo,2017/18,21,IV,4,0,0,0,0,100,0,0,70,30,0,0,0,0,0,0,0
Trigo,2017/18,21,V,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,21,VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,21,VII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,21,IX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,21,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,21,XI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,21,XII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,25,TOTAL,53,0,0,3,41,39,2,8,17,36,19,0.4,0,0,0,0,0
Trigo,2017/18,21,I,20,0,0,0,50,50,0,0,50,50,0,0,0,0,0,0,0
Trigo,2017/18,22,II,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,22,III,15,0,0,0,100,0,0,50,0,0,50,0,0,0,0,0,0
Trigo,2017/18,22,IV,8,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,22,V,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,22,VI,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,22,VII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,22,IX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,22,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,22,XI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,22,XII,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,26,TOTAL,65,0,2,24,42,32,7,9,20,58,7,2.5,0,0,0,0,0
Trigo,2017/18,22,I,26,0,0,0,50,50,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,23,II,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,23,III,30,0,0,0,100,0,0,50,0,0,50,0,0,0,0,0,0
Trigo,2017/18,23,IV,14,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,23,V,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,23,VI,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,23,VII,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,23,IX,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,23,X,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,23,XI,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,23,XII,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,27,TOTAL,73,0,2,29,49,19,0,3,27,51,19,4.6,0,0,0,0,0
Trigo,2017/18,23,I,45,0,0,0,50,50,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,24,II,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,24,III,45,0,0,0,100,0,0,50,0,0,50,0,0,0,0,0,0
Trigo,2017/18,24,IV,19,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,24,V,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,24,VI,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,24,VII,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,24,IX,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,24,X,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,24,XI,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,24,XII,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,28,TOTAL,79,0,1,33,32,34,1,5,27,38,29,8.9,0.3,0,0,0,0
Trigo,2017/18,24,I,65,0,0,0,50,50,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,25,II,50,0,0,0,0,100,0,0,0,17,83,0,0,0,0,0,0
Trigo,2017/18,25,III,70,0,0,0,67,33,0,33,33,33,0,2,0,0,0,0,0
Trigo,2017/18,25,IV,43,0,0,33,67,0,0,0,67,33,0,0,0,0,0,0,0
Trigo,2017/18,25,V,35,0,0,0,100,0,0,0,0,67,33,0,0,0,0,0,0
Trigo,2017/18,25,VI,50,0,0,0,14,86,0,0,0,43,57,0,0,0,0,0,0
Trigo,2017/18,25,VII,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,25,IX,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,25,X,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,25,XI,20,0,0,0,50,50,50,0,0,50,0,0,0,0,0,0,0
Trigo,2017/18,25,XII,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trigo,2017/18,29,TOTAL,83,0,5,31,43,21,0,10,14,26,50,15.5,0.5,0,0,0,0
Trigo,2017/18,25,I,79,0,0,0,71,29,0,0,29,71,0,2,0,0,0,0,0
Trigo,2017/18,26,II,82,0,0,0,43,57,0,14,28,43,14,2,0,0,0,0,0
Trigo,2017/18,26,III,90,0,0,0,60,40,30,20,40,10,0,12,0,0,0,0,0
Trigo,2017/18,26,IV,60,0,0,100,0,0,0,0,0,100,0,4,0,0,0,0,0
Trigo,2017/18,26,V,60,0,0,0,29,71,0,14,29,14,43,0,0,0,0,0,0
Trigo,2017/18,26,VI,70,0,0,14,14,71,0,0,14,71,14,0,0,0,0,0,0
Trigo,2017/18,26,VII,50,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,26,IX,26,0,0,0,100,0,0,50,50,0,0,0,0,0,0,0,0
Trigo,2017/18,26,X,15,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,26,XI,22,0,0,0,100,0,0,0,50,50,0,0,0,0,0,0,0
Trigo,2017/18,26,XII,23,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,30,TOTAL,92,0,1,33,54,12,0,6,36,31,28,25,0.8,0,0,0,0
Trigo,2017/18,26,I,93,0,17,50,33,0,0,0,0,100,0,7,0,0,0,0,0
Trigo,2017/18,27,II,95,0,0,71,29,0,0,0,29,71,0,7,0,0,0,0,0
Trigo,2017/18,27,III,98,0,10,0,90,0,0,10,60,30,0,18,0,0,0,0,0
Trigo,2017/18,27,IV,78,0,0,0,22,78,0,0,7,36,57,7,0,0,0,0,0
Trigo,2017/18,27,V,75,0,0,43,57,0,0,14,71,14,0,3,0,0,0,0,0
Trigo,2017/18,27,VI,85,0,0,67,22,11,0,0,11,89,0,0,0,0,0,0,0
Trigo,2017/18,27,VII,55,0,0,0,43,57,0,0,0,29,71,3,0,0,0,0,0
Trigo,2017/18,27,IX,35,0,0,0,100,0,0,0,0,50,50,0,0,0,0,0,0
Trigo,2017/18,27,X,30,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,27,XI,40,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,27,XII,35,0,0,0,80,20,0,0,0,0,100,0,0,0,0,0,0
Trigo,2017/18,31,TOTAL,95,2,18,26,54,0,0,12,26,32,31,35.7,1.9,0.2,0,0,0
Trigo,2017/18,27,I,100,0,0,0,45,55,0,0,54,46,0,12,0,0,0,0,0
Trigo,2017/18,28,II,98,0,0,0,27,73,0,36,18,18,27,15,0,0,0,0,0
Trigo,2017/18,28,III,100,0,0,80,20,0,0,10,30,60,0,30,0,0,0,0,0
Trigo,2017/18,28,IV,90,0,0,20,40,40,0,0,40,40,20,13,0,0,0,0,0
Trigo,2017/18,28,V,92,0,0,82,9,9,0,0,27,73,0,6,0,0,0,0,0
Trigo,2017/18,28,VI,90,0,0,0,25,75,0,0,15,30,55,5,0,0,0,0,0
Trigo,2017/18,28,VII,65,0,0,33,44,22,0,0,11,44,44,5,0,0,0,0,0
Trigo,2017/18,28,IX,42,0,0,0,50,50,0,0,0,0,100,0,0,0,0,0,0
Trigo,2017/18,28,X,32,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0
Trigo,2017/18,28,XI,50,0,0,0,22,78,0,0,0,22,78,0,0,0,0,0,0
Trigo,2017/18,28,XII,48,0,0,17,83,0,0,0,33,33,33,0,0,0,0,0,0
Trigo,2017/18,32,TOTAL,98,0,9,23,67,0,1,18,15,40,26,44.6,4.9,0.5,0,0,0
Trigo,2017/18,28,I,100,0,9,9,46,36,9,0,82,9,0,23,4,0,0,0,0
Trigo,2017/18,29,II,100,0,10,0,70,20,0,20,40,20,20,27,0,0,0,0,0
Trigo,2017/18,29,III,100,0,0,0,64,36,0,36,21,0,43,45,0,0,0,0,0
Trigo,2017/18,29,IV,92,0,0,100,0,0,0,0,0,100,0,27,0,0,0,0,0
Trigo,2017/18,29,V,98,0,0,0,50,50,0,20,10,40,30,18,0,0,0,0,0
Trigo,2017/18,29,VI,94,0,8,0,77,15,0,0,8,23,69,15,0,0,0,0,0
Trigo,2017/18,29,VII,78,0,0,75,0,25,0,0,0,50,50,10,0,0,0,0,0
Trigo,2017/18,29,IX,62,0,0,0,50,50,0,0,0,0,100,0,0,0,0,0,0
Trigo,2017/18,29,X,40,0,0,14,43,43,0,0,0,0,100,0,0,0,0,0,0
Trigo,2017/18,29,XI,60,0,33,0,67,0,0,0,0,33,67,0,0,0,0,0,0
Trigo,2017/18,29,XII,52,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0
Trigo,2017/18,33,TOTAL,100,0,4,16,74,7,1,11,21,36,31,58.3,9.8,1.3,0,0,0
Trigo,2017/18,29,I,100,0,0,100,0,0,0,14,43,43,0,29,7,0,0,0,0
Trigo,2017/18,30,II,100,0,0,83,17,0,0,0,25,75,0,43,1,0,0,0,0
Trigo,2017/18,30,III,100,0,0,0,91,9,0,9,91,0,0,60,0,0,0,0,0
Trigo,2017/18,30,IV,97,0,0,0,40,60,0,0,10,30,60,35,0,0,0,0,0
Trigo,2017/18,30,V,100,0,0,9,73,18,0,0,82,18,0,29,0,0,0,0,0
Trigo,2017/18,30,VI,95,0,0,90,10,0,0,0,0,80,20,40,0,0,0,0,0
Trigo,2017/18,30,VII,84,0,0,5,71,24,0,0,0,19,81,19.5,0,0,0,0,0
Trigo,2017/18,30,IX,75,0,0,50,50,0,0,0,100,0,0,3,0,0,0,0,0
Trigo,2017/18,30,X,49,0,0,20,80,0,0,0,25,0,75,0,0,0,0,0,0
Trigo,2017/18,30,XI,62,0,0,100,0,0,0,0,0,100,0,3,0,0,0,0,0
Trigo,2017/18,30,XII,54,0,0,0,75,25,0,0,0,0,100,0,0,0,0,0,0
Trigo,2017/18,34,TOTAL,100,0,12,11,64,13,1,6,17,29,47,67.4,16.5,2.7,0,0,0
Trigo,2017/18,30,I,100,0,0,8,85,8,0,62,38,0,0,36,11,0,0,0,0
Trigo,2017/18,31,II,100,0,0,11,89,0,0,56,33,11,0,52,6,0,0,0,0
Trigo,2017/18,31,III,100,14,29,50,7,0,0,50,7,36,7,85,0,0,0,0,0
Trigo,2017/18,31,IV,100,0,16,20,64,0,0,0,27,27,46,45,0,0,0,0,0
Trigo,2017/18,31,V,100,0,44,0,56,0,0,0,10,90,0,43,2,0,0,0,0
Trigo,2017/18,31,VI,100,0,14,14,71,0,0,0,43,21,36,50,7,0,0,0,0
Trigo,2017/18,31,VII,94,0,31,25,44,0,0,0,11,33,56,34,0,0,0,0,0
Trigo,2017/18,31,IX,89,0,0,50,50,0,0,0,10,80,10,10,0,0,0,0,0
Trigo,2017/18,31,X,73,0,40,10,50,0,0,0,100,0,0,4,0,0,0,0,0
Trigo,2017/18,31,XI,79,0,0,40,60,0,0,0,10,40,50,10,0,0,0,0,0
Trigo,2017/18,31,XII,77,0,0,11,89,0,0,0,11,0,89,3,0,0,0,0,0
Trigo,2017/18,35,TOTAL,100,2,7,13,68,10,3,17,18,32,29,74.7,22.2,3.9,0,0,0
Trigo,2017/18,31,I,100,0,44,22,33,0,0,11,78,0,11,47,18,3,0,0,0
Trigo,2017/18,36,TOTAL,100,1,9,30,53,7,3,18,15,32,32,81.8,31.4,6.3,0,0,0
Trigo,2017/18,32,II,100,0,20,50,30,0,0,60,40,0,0,60,16,0,0,0,0
Trigo,2017/18,32,III,100,0,28,50,22,0,7,57,28,1,7,92,10,0,0,0,0
Trigo,2017/18,32,IV,100,0,0,10,90,0,0,0,0,60,40,50,0,0,0,0,0
Trigo,2017/18,32,V,100,0,23,22,55,0,0,44,44,12,0,52,7,0,0,0,0
Trigo,2017/18,32,VI,100,0,0,10,90,0,0,10,10,80,0,68,20,0,0,0,0
Trigo,2017/18,32,VII,100,0,10,10,80,0,0,0,0,93,7,43,0,0,0,0,0
Trigo,2017/18,32,IX,98,0,0,50,50,0,0,0,0,0,100,12,0,0,0,0,0
Trigo,2017/18,32,X,95,0,0,23,77,0,0,0,10,20,70,18,0,0,0,0,0
Trigo,2017/18,32,XI,81,0,0,0,100,0,0,0,0,50,50,16,0,0,0,0,0
Trigo,2017/18,32,XII,80,0,0,0,100,0,0,0,10,50,40,8,0,0,0,0,0
Trigo,2017/18,32,I,100,0,33,45,22,0,0,27,18,55,0,61,24,8,0,0,0
Trigo,2017/18,33,II,100,0,9,18,73,0,0,36,18,45,0,69,23,4,0,0,0
Trigo,2017/18,33,III,100,0,0,30,70,0,0,30,70,0,0,95,15,0,0,0,0
Trigo,2017/18,33,IV,100,0,9,9,82,0,0,9,9,54,27,73,5,0,0,0,0
Trigo,2017/18,33,V,100,0,0,9,91,0,0,9,46,36,9,61,20,0,0,0,0
Trigo,2017/18,33,VI,100,0,0,8,85,8,0,0,23,69,8,85,33,0,0,0,0
Trigo,2017/18,33,VII,100,0,0,27,60,13,0,0,7,13,80,62,0,0,0,0,0
Trigo,2017/18,33,IX,100,0,0,11,67,22,0,0,0,78,22,30,0,0,0,0,0
Trigo,2017/18,33,X,100,0,0,11,89,0,0,0,11,33,56,36,0,0,0,0,0
Trigo,2017/18,33,XI,95,0,0,0,91,9,0,0,0,73,27,29,0,0,0,0,0
Trigo,2017/18,33,XII,88,0,0,9,73,18,0,0,0,9,91,18,0,0,0,0,0
Trigo,2017/18,37,TOTAL,100,1,6,23,62,9,2,26,19,18,36,85.5,40.1,11.2,0,0,0
Trigo,2017/18,33,I,100,0,33,44,22,0,10,60,30,0,0,73,37,15,0,0,0
Trigo,2017/18,34,II,100,0,0,8,67,25,0,8,17,75,0,77,35,12,0,0,0
Trigo,2017/18,34,III,100,0,33,8,58,0,0,25,50,25,0,98,16.7,0,0,0,0
Trigo,2017/18,34,IV,100,0,0,0,82,18,0,0,36,46,18,91,10,0,0,0,0
Trigo,2017/18,34,V,100,0,0,0,77,23,0,0,15,85,0,75,41,0,0,0,0
Trigo,2017/18,34,VI,100,0,0,0,60,40,0,0,13,27,60,87,46,0,0,0,0
Trigo,2017/18,34,VII,100,0,0,17,67,17,0,0,8,42,50,73,5,0,0,0,0
Trigo,2017/18,34,IX,100,0,0,0,100,0,0,0,0,0,100,46,0,0,0,0,0
Trigo,2017/18,34,X,100,0,8,50,42,0,0,0,0,8,92,63,0,0,0,0,0
Trigo,2017/18,34,XI,100,0,7,13,53,27,0,0,7,13,80,37,0,0,0,0,0
Trigo,2017/18,34,XII,96,0,30,10,60,0,0,0,0,10,90,22,0,0,0,0,0
Trigo,2017/18,38,TOTAL,100,6,9,19,63,3,0,12,9,33,45,89.9,51.6,15.6,0,0,0
Trigo,2017/18,34,I,100,0,38,25,38,0,12,38,38,12,0,84,49,28,0,0,0
Trigo,2017/18,35,II,100,0,44,11,33,11,0,60,20,20,0,86,47,19,0,0,0
Trigo,2017/18,35,III,100,11,22,22,33,11,22,44,33,0,0,99,20,0,0,0,0
Trigo,2017/18,35,IV,100,0,0,0,86,14,0,29,0,43,29,95,15,0,0,0,0
Trigo,2017/18,35,V,100,0,0,10,60,30,0,30,50,20,0,80,53,3,0,0,0
Trigo,2017/18,35,VI,100,0,0,0,82,18,0,0,36,36,27,90,60,6,0,0,0
Trigo,2017/18,35,VII,100,0,0,0,80,20,0,0,0,90,10,80,8,0,0,0,0
Trigo,2017/18,35,IX,100,0,0,0,100,0,0,0,10,40,50,70,0,0,0,0,0
Trigo,2017/18,35,X,100,0,0,50,40,10,0,0,0,0,100,70,0,0,0,0,0
Trigo,2017/18,35,XI,100,0,10,10,80,0,0,10,10,30,50,41,0,0,0,0,0
Trigo,2017/18,35,XII,98,0,0,12,88,0,0,0,0,50,50,29,0,0,0,0,0
Trigo,2017/18,39,TOTAL,100,2,8,19,61,11,8,14,16,29,33,93.5,60,23.6,3.5,0.8,0
Trigo,2017/18,35,I,100,12,12,38,38,0,0,44,33,22,0,98,62,34,0,0,0
Trigo,2017/18,36,II,100,0,0,30,60,10,0,0,67,33,0,97,56,33,0,0,0
Trigo,2017/18,36,III,100,10,10,60,20,0,20,70,10,0,0,100,30,0,0,0,0
Trigo,2017/18,36,IV,100,0,15,8,54,23,0,15,23,8,54,100,30,0,0,0,0
Trigo,2017/18,36,V,100,0,0,9,73,18,0,9,36,45,9,89,69,9,0,0,0
Trigo,2017/18,36,VI,100,0,0,25,75,0,0,0,17,83,0,98,66,15,0,0,0
Trigo,2017/18,36,VII,100,0,18,45,36,0,0,9,0,0,91,85,17,0,0,0,0
Trigo,2017/18,36,IX,100,0,0,17,75,8,0,0,8,83,8,75,2,0,0,0,0
Trigo,2017/18,36,X,100,0,9,27,54,9,0,0,0,0,100,80,0,0,0,0,0
Trigo,2017/18,36,XI,100,0,9,18,64,9,0,0,0,75,25,49,4,0,0,0,0
Trigo,2017/18,36,XII,100,0,0,29,57,14,0,0,21,0,79,42,0,0,0,0,0
Trigo,2017/18,40,TOTAL,100,3,8,35,42,12,9,9,15,25,42,9.583.486.239,6.889.247.706,2.627.981.651,3.924.770.642,1.397.247.706,0
Trigo,2017/18,36,I,100,0,36,46,18,0,8,83,8,0,0,100,78,42,0,0,0
Trigo,2017/18,37,II,100,0,0,27,54,18,0,91,9,0,0,100,71,46,0,0,0
Trigo,2017/18,37,III,100,8,8,17,67,0,0,50,42,8,0,100,45,2,0,0,0
Trigo,2017/18,37,IV,100,0,10,0,90,0,0,30,20,30,20,100,50,1,0,0,0
Trigo,2017/18,37,V,100,0,0,11,78,11,0,0,20,80,0,97,72,23,0,0,0
Trigo,2017/18,37,VI,100,0,0,10,79,10,0,47,37,10,5,100,73,19,0,0,0
Trigo,2017/18,37,VII,100,0,0,40,60,0,0,0,10,40,50,90,38,0,0,0,0
Trigo,2017/18,37,IX,100,0,0,18,54,27,0,0,9,0,91,78,15,0,0,0,0
Trigo,2017/18,37,X,100,0,18,27,54,0,0,0,0,18,82,85,8,0,0,0,0
Trigo,2017/18,37,XI,100,0,0,11,67,22,0,0,33,11,56,54,5,0,0,0,0
Trigo,2017/18,37,XII,100,0,0,36,54,9,0,0,0,18,82,51,7,0,0,0,0
Trigo,2017/18,41,TOTAL,100,4,5,21,51,18,2,10,10,27,51,9.825.688.073,7.364.055.046,3.239.908.257,5.975.229.358,1.925.688.073,197.133.933
Trigo,2017/18,37,I,100,0,27,46,18,9,27,73,0,0,0,100,92,69,3,0,0
Trigo,2017/18,38,II,100,0,11,44,33,11,0,60,40,0,0,100,90,57,6,0,0
Trigo,2017/18,38,III,100,15,15,31,38,0,0,31,31,23,15,100,50,15,0,0,0
Trigo,2017/18,38,IV,100,0,0,20,80,0,0,0,0,80,20,100,55,10,0,0,0
Trigo,2017/18,38,V,100,0,0,33,33,33,0,0,31,38,31,100,85,42,0,0,0
